17.122400, 60.694100, "st1 gävle 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98852"
18.693100, 63.272500, "st1 örnsköldsvik domsjö 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98853"
12.713600, 56.039300, "st1 helsingborg 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98855"
12.995600, 55.552900, "st1 malmö 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98856"
21.442000, 65.317300, "st1 piteå 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98857"
12.892030, 56.249200, "st1 ängelholm 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98860"
15.090900, 57.414900, "st1 vetlanda 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98863"
20.251100, 63.817300, "st1 umeå 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98864"
11.830300, 58.349500, "st1 uddevalla 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98866"
17.759700, 59.201500, "st1 rönninge 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98869"
18.424800, 59.312300, "st1 gustavsberg 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98875"
13.238900, 56.073800, "st1 ljungbyhed 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98878"
12.449400, 58.702300, "st1 mellerud 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98906"
11.184100, 58.944300, "st1 strömstad 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98909"
11.691600, 58.342600, "st1 uddevalla 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98912"
11.947900, 57.886600, "st1 kungälv 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98914"
17.099700, 61.734100, "st1 hudiksvall 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98943"
12.286700, 58.297500, "st1 trollhättan 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98967"
18.116200, 59.340400, "st1 stockholm 0771369369", "st1 automat 3 95 oktan biogas diesel e85 Stationsnr:98972"
